現像,げんぞう,developing (film),1,1,9
原則,げんそく,"principle, general rule",1,1,9
見地,けんち,point of view,1,1,9
現地,げんち,"actual place, local",1,1,9
限定,げんてい,"limit, restriction",1,1,9
原点,げんてん,"origin (coordinates, starting point)",1,1,9
原典,げんてん,"original, source",1,1,9
原爆,げんばく,atomic bomb,1,1,9
原文,げんぶん,"the text, original",1,1,9
厳密,げんみつ,"strict, close",1,1,9
賢明,けんめい,"wisdom, intelligence, prudence",1,1,9
倹約,けんやく,"thrift, economy, frugality",1,1,9
原油,げんゆ,crude oil,1,1,9
兼用,けんよう,"multi-use, combined use",1,1,9
権力,けんりょく,"(political) power, authority, influence",1,1,9
言論,げんろん,"discussion, speech",1,1,9
故～,こ～,"deceased, late",1,1,9
語彙,ごい,"vocabulary, glossary",1,1,9
恋する,こいする,"to fall in love with, to love",1,1,9
甲,こう,1st in rank; shell,1,1,9
～光,～こう,light,1,1,9
好意,こうい,"good will, favor, courtesy",1,1,9
行為,こうい,"act, deed, conduct",1,1,9
合意,ごうい,"agreement, consent, mutual understanding",1,1,9
工学,こうがく,engineering,1,1,9
抗議,こうぎ,"protest, objection",1,1,9
合議,ごうぎ,"consultation, conference",1,1,9
皇居,こうきょ,Imperial Palace,1,1,9
好況,こうきょう,"prosperous conditions, healthy economy",1,1,9
鉱業,こうぎょう,mining industry,1,1,9
興業,こうぎょう,starting a business; industry,1,1,9
高原,こうげん,"tableland, plateau",1,1,9
交互,こうご,"mutual, reciprocal, alternate",1,1,9
煌々と,こうこうと,brightly,1,1,9
考古学,こうこがく,archeology,1,1,9
工作,こうさく,"handicraft, maneuvering",1,1,9
耕作,こうさく,"cultivation, farming",1,1,9
鉱山,こうざん,mine,1,1,9
講習,こうしゅう,"short course, training",1,1,9
口述,こうじゅつ,verbal statement,1,1,9
控除,こうじょ,"subsidy, deduction",1,1,9
交渉,こうしょう,negotiation,1,1,9
高尚,こうしょう,"high, noble, refined",1,1,9
向上,こうじょう,"rise, improvement, progress",1,1,9
行進,こうしん,"march, parade",1,1,9
香辛料,こうしんりょう,spices,1,1,9
降水,こうすい,"rainfall, precipitation",1,1,9
洪水,こうずい,flood,1,1,9
合成,ごうせい,"synthetic, mixed",1,1,9
公然,こうぜん,openly,1,1,9
抗争,こうそう,"dispute, resistance",1,1,9
構想,こうそう,"plan, plot, idea, conception",1,1,9
後退,こうたい,"retreat, backspace",1,1,9
光沢,こうたく,"luster, glossy finish (of photographs)",1,1,9
公団,こうだん,public corporation,1,1,9
好調,こうちょう,"satisfactory, in good shape",1,1,9
口頭,こうとう,oral,1,1,9
講読,こうどく,reading,1,1,9
購読,こうどく,subscription,1,1,9
購入,こうにゅう,"purchase, buy",1,1,9
公認,こうにん,"official recognition, authorization",1,1,9
光熱費,こうねつひ,cost of fuel and light,1,1,9
購買,こうばい,"purchase, buy",1,1,9
好評,こうひょう,"popularity, favorable reputation",1,1,9
交付,こうふ,"delivering, furnishing (with copies)",1,1,9
公募,こうぼ,"public appeal, public contribution",1,1,9
巧妙,こうみょう,"ingenious, skillful, clever",1,1,9
公用,こうよう,"government business, public use, public expense",1,1,9
小売,こうり,retail,1,1,9
効率,こうりつ,efficiency,1,1,9
公立,こうりつ,public institution,1,1,9
護衛,ごえい,"guard, convoy, escort",1,1,9
コーナー,コーナー,corner,1,1,9
小柄,こがら,"small, diminutive",1,1,9
小切手,こぎって,"cheque, check",1,1,9
国産,こくさん,domestic products,1,1,9
国定,こくてい,"state-sponsored, national",1,1,9
告白,こくはく,"confession, acknowledgment",1,1,9
国防,こくぼう,national defense,1,1,9
国有,こくゆう,national ownership,1,1,9
極楽,ごくらく,paradise,1,1,9
国連,こくれん,"U.N., United Nations",1,1,9
焦げ茶,こげちゃ,dark brown,1,1,9
語源,ごげん,"word root, word derivation, etymology",1,1,9
心地,ここち,"feeling, sensation, mood",1,1,9
心得,こころえ,"knowledge, information",1,1,9
心掛け,こころがけ,"readiness, intention, aim",1,1,9
心掛ける,こころがける,"to bear in mind, to aim to do",1,1,9
志,こころざし,"will, intention, motive",1,1,9
志す,こころざす,"to plan, to intend, to aspire to",1,1,9
心強い,こころづよい,"heartening, reassuring",1,1,9
心細い,こころぼそい,"helpless, hopeless, discouraging",1,1,9
試み,こころみ,"trial, experiment",1,1,9
試みる,こころみる,"to try, to test",1,1,9
快い,こころよい,"pleasant, agreeable",1,1,9
誤差,ごさ,error,1,1,9
ございます (かん),ございます (かん),"to be (polite, to exist)",1,1,9
孤児,こじ,orphan,1,1,9
こじれる,こじれる,"to get complicated, to grow worse",1,1,9
こす (みずを～),こす (みずを～),"to strain, to filter",1,1,9
梢,こずえ,treetop,1,1,9
個性,こせい,"individuality, personality, idiosyncrasy",1,1,9
戸籍,こせき,"census, family register",1,1,9
古代,こだい,ancient times,1,1,9
こたつ,こたつ,"table with heater, (originally) charcoal brazier in a floor well",1,1,9
こだわる,こだわる,"to fuss over, to be particular about",1,1,9
誇張,こちょう,exaggeration,1,1,9
こつ (をつかむ),こつ (をつかむ),"secret, trick, hang",1,1,9
滑稽,こっけい,"funny, humorous, comical",1,1,9
国交,こっこう,diplomatic relations,1,1,9
骨董品,こっとうひん,curio,1,1,9
固定,こてい,"fixation, fixing (e.g., salary, capital)",1,1,9
事柄,ことがら,"matter, thing, affair, circumstance",1,1,9
孤独,こどく,"isolation, loneliness, solitude",1,1,9
ことごとく,ことごとく,"altogether, entirely",1,1,9
言付け,ことづけ,to leave a message,1,1,9
殊に,ことに,"especially, above all",1,1,9
粉々,こなごな,in very small pieces,1,1,9
好ましい,このましい,"nice, likable, desirable",1,1,9
碁盤,ごばん,Go board,1,1,9
個別,こべつ,particular case,1,1,9
ごまかす,ごまかす,"to deceive, to falsify, to misrepresent",1,1,9
細やか,こまやか,"meager, modest",1,1,9
コマーシャル,コマーシャル,a commercial,1,1,9
込める,こめる,"to include, to put into",1,1,9
コメント,コメント,comment,1,1,9
籠もる,こもる,"to seclude oneself, to be confined in",1,1,9
固有,こゆう,"characteristic, tradition, peculiar",1,1,9
暦,こよみ,"calendar, almanac",1,1,9
凝らす,こらす,"to concentrate, to devote, to peer into",1,1,9
ごらんなさい (かん),ごらんなさい (かん),"look, (please) try to do",1,1,9
孤立,こりつ,"isolation, helplessness",1,1,9
懲りる,こりる,"to learn by experience, to be disgusted with",1,1,9
凝る,こる,"to stiffen, to harden",1,1,9
根気,こんき,"patience; perseverance, energy",1,1,9
根拠,こんきょ,"basis, foundation",1,1,9
混血,こんけつ,"mixed race, mixed parentage",1,1,9
コンタクト (レンズ),コンタクト (レンズ),contact; contact lens,1,1,9
昆虫,こんちゅう,"insect, bug",1,1,9
根底,こんてい,"root, basis, foundation",1,1,9
混同,こんどう,"confusion, mixing, merger",1,1,9
コントラスト,コントラスト,contrast,1,1,9
コントロール,コントロール,control,1,1,9
コンパス,コンパス,compass,1,1,9
根本,こんぽん,"foundation, root, base",1,1,9
財,ざい,"fortune, riches",1,1,9
再会,さいかい,"meeting again, reunion",1,1,9
災害,さいがい,"calamity, disaster, misfortune",1,1,9
細菌,さいきん,"bacillus, bacterium, germ",1,1,9
細工,さいく,"work, craftsmanship, trick",1,1,9
採掘,さいくつ,mining,1,1,9
サイクル,サイクル,cycle,1,1,9
採決,さいけつ,"vote, roll call",1,1,9
再建,さいけん,(temple or shrine) rebuilding,1,1,9
再現,さいげん,"reproduction, return, revival",1,1,9
財源,ざいげん,"source of funds, resources, finances",1,1,9
在庫,ざいこ,"stockpile, stock",1,1,9
採算,さいさん,profit,1,1,9
サイズ,サイズ,size,1,1,9
再生,さいせい,"playback, regeneration, resuscitation",1,1,9
財政,ざいせい,"economy, financial affairs",1,1,9
最善,さいぜん,the very best,1,1,9
採択,さいたく,"adoption, selection, choice",1,1,9
栽培,さいばい,cultivation,1,1,9
再発,さいはつ,"return, relapse, reoccurrence",1,1,9
細胞,さいぼう,cell,1,1,9
採用,さいよう,"use, adopt",1,1,9
遮る,さえぎる,"to interrupt, to intercept, to obstruct",1,1,9
さえずる,さえずる,"to sing, to chirp, to twitter",1,1,9
冴える,さえる,"to be clear, to be bright, to be skillful",1,1,9
竿,さお,"rod, pole (e.g., for drying laundry)",1,1,9
栄える,さかえる,"to flourish, to prosper, to thrive",1,1,9
差額,さがく,"balance, difference, margin",1,1,9
杯,さかずき,wine cup,1,1,9
逆立ち,さかだち,"handstand, headstand",1,1,9
さきに (いぜん),さきに (いぜん),"before, earlier than, previously",1,1,9
詐欺,さぎ,"fraud, swindle",1,1,9
削減,さくげん,"cut, reduction",1,1,9
錯誤,さくご,mistake,1,1,9
作戦,さくせん,"military operations, tactics, strategy",1,1,9
叫び,さけび,"shout, scream, outcry",1,1,9
捧げる,ささげる,"to lift up, to give, to offer",1,1,9
差し掛かる,さしかかる,"to come near to, to approach",1,1,9
指図,さしず,"instruction, mandate",1,1,9
差し出す,さしだす,"to present, to submit, to hold out",1,1,9
差し支える,さしつかえる,"to interfere, to hinder",1,1,9
授ける,さずける,"to grant, to award, to teach",1,1,9
摩する,さする,"to rub, to stroke",1,1,9
さぞ (さぞや。さぞかし),さぞ (さぞや。さぞかし),"I am sure, certainly, no doubt",1,1,9
定まる,さだまる,"to become settled, to be fixed",1,1,9
定める,さだめる,"to decide, to determine",1,1,9
座談会,ざだんかい,"symposium, round-table discussion",1,1,9
雑,ざつ,"rough, crude",1,1,9
雑貨,ざっか,"miscellaneous goods, general goods",1,1,9
殺人,さつじん,murder,1,1,9
察する,さっする,"to guess, to sense, to judge",1,1,9
雑談,ざつだん,"chatting, idle talk",1,1,9
さっと,さっと,"suddenly, smoothly",1,1,9
さっぱりする,さっぱりする,to refresh,1,1,9
悟る,さとる,"to attain enlightenment, to understand",1,1,9
最中,さなか,"in the middle of, midst",1,1,9
座標,ざひょう,coordinates,1,1,9
さほど,さほど,"not so, not that much",1,1,9
サボる,サボる,to cut (skip) classes; to loaf on the job; to idle away one's time,1,1,9
様,さま,state; way (a person does something); Mr. or Mrs.,1,1,9
寒気,さむけ,"chill, shiver, cold",1,1,9
侍,さむらい,samurai,1,1,9
さも,さも,"with gusto, with satisfaction",1,1,9
作用,さよう,"operation, effect, function",1,1,9
さらう (こどもを～),さらう (こどもを～),to kidnap,1,1,9
障る,さわる,"to hinder, to interfere with, to affect",1,1,9
酸,さん,acid,1,1,9
山岳,さんがく,mountains,1,1,9
参議院,さんぎいん,House of Councilors,1,1,9
産休,さんきゅう,maternity leave,1,1,9
サンキュー,サンキュー,thank you,1,1,9
残金,ざんきん,remaining money,1,1,9
産後,さんご,"postpartum, after childbirth",1,1,9
残酷,ざんこく,"cruelty, harshness",1,1,9
産出,さんしゅつ,"yield, produce",1,1,9
参照,さんしょう,"reference, consultation, consultation",1,1,9
参上,さんじょう,"calling on, visiting",1,1,9
残高,ざんだか,"(bank) balance, remainder",1,1,9
サンタクロース,サンタクロース,Santa Claus,1,1,9
桟橋,さんばし,"wharf, jetty, pier",1,1,9
賛美,さんび,"praise, adoration, glorification",1,1,9
山腹,さんぷく,"hillside, mountainside",1,1,9
産婦人科,さんふじんか,maternity and gynecology department,1,1,9
産物,さんぶつ,"product, result, fruit",1,1,9
山脈,さんみゃく,mountain range,1,1,9
仕上がり,しあがり,"finish, end, completion",1,1,9
仕上,しあげ,"end, finishing touches",1,1,9
仕上げる,しあげる,"to finish up, to complete",1,1,9
飼育,しいく,"breeding, raising, rearing",1,1,9
強いて,しいて,"to dare, to insist",1,1,9
シート,シート,seat; sheet,1,1,9
ジーパン,ジーパン,jeans,1,1,9
仕入れる,しいれる,"to lay in stock, to replenish stock, to procure",1,1,9
強いる,しいる,"to force, to compel, to coerce",1,1,9
潮,しお,tide,1,1,9
歯科,しか,dentistry,1,1,9
自我,じが,"self, ego",1,1,9
自覚,じかく,self-conscious,1,1,9
仕掛,しかけ,"device, trick, mechanism",1,1,9
仕掛ける,しかける,"to lay, to set, to wage",1,1,9
しかしながら,しかしながら,"however, nevertheless",1,1,9
色彩,しきさい,color,1,1,9
式場,しきじょう,"ceremonial hall, place of ceremony (e.g., marriage)",1,1,9
しきたり,しきたり,"custom, conventional practice, tradition",1,1,9
事業,じぎょう,"project, enterprise, business",1,1,9
軽蔑,けいべつ,"scorn, disdain",1,1,9
経歴,けいれき,"personal history, career",1,1,9
経路,けいろ,"course, route, channel",1,1,9
けがらわしい,けがらわしい,"filthy, unfair",1,1,9
劇団,げきだん,"troupe, theatrical company",1,1,9
激励,げきれい,encouragement,1,1,9
ゲスト,ゲスト,guest,1,1,9
獣,けだもの,"beast, brute",1,1,9
決,けつ,"decision, vote",1,1,9
決意,けつい,"decision, determination",1,1,9
結核,けっかく,tuberculosis,1,1,9
決議,けつぎ,"resolution, vote, decision",1,1,9
結合,けつごう,"combination, union",1,1,9
決算,けっさん,"balance sheet, settlement of accounts",1,1,9
月謝,げっしゃ,monthly tuition fee,1,1,9
決勝,けっしょう,finals (in sports),1,1,9
結晶,けっしょう,"crystal, crystallization",1,1,9
結成,けっせい,formation,1,1,9
結束,けっそく,"union, unity",1,1,9
げっそり,げっそり,"being disheartened, losing weight",1,1,9
決断,けつだん,"decision, determination",1,1,9
月賦,げっぷ,monthly installment,1,1,9
欠乏,けつぼう,shortage,1,1,9
蹴飛ばす,けとばす,"to kick away, to kick (someone)",1,1,9
けなす,けなす,to speak ill of,1,1,9
煙たい,けむたい,"smoky, feeling awkward",1,1,9
煙る,けむる,"to smoke (e.g., fire)",1,1,9
獣,けもの,"beast, brute",1,1,9
家来,けらい,"retainer, retinue, servant",1,1,9
下痢,げり,diarrhea,1,1,9
権威,けんい,"authority, power, influence",1,1,9
兼業,けんぎょう,holding two jobs at the same time,1,1,9
原形,げんけい,"original form, base form",1,1,9
原型,げんけい,"prototype, model, archetypal",1,1,9
権限,けんげん,"power, authority, jurisdiction",1,1,9
現行,げんこう,"present, current, in operation",1,1,9
健在,けんざい,"in good health, well",1,1,9
原作,げんさく,original work,1,1,9
検事,けんじ,public prosecutor,1,1,9
原子,げんし,atom,1,1,9
元首,げんしゅ,"ruler, sovereign",1,1,9
原書,げんしょ,original document,1,1,9
懸賞,けんしょう,"offering prizes, winning, reward",1,1,9
健全,けんぜん,"health, soundness, wholesome",1,1,9
元素,げんそ,element,1,1,9
同調,どうちょう,"sympathy, agree with, alignment",1,1,9
到底,とうてい,(cannot) possibly,1,2,9
動的,どうてき,"dynamic, kinetic",1,2,9
尊い,とうとい,"precious, valuable, noble",1,2,9
貴い,とうとい,"precious, valuable, noble",1,2,9
同等,どうとう,"equality, equal, same rank",1,2,9
堂々,どうどう,"magnificent, grand, impressive",1,2,9
尊ぶ,とうとぶ,"to value, to prize, to esteem",1,2,9
どうにか,どうにか,"in some way or other, one way or another",1,2,9
投入,とうにゅう,"throw, investment, making (an electrical circuit)",1,2,9
導入,どうにゅう,"introduction, bringing in, leading in",1,2,9
当人,とうにん,"the one concerned, the said person",1,2,9
同封,どうふう,"enclosure (e.g., in a letter)",1,2,9
逃亡,とうぼう,escape,1,2,9
冬眠,とうみん,"hibernation, winter sleep",1,2,9
同盟,どうめい,"alliance, union, league",1,2,9
どうやら,どうやら,"it seems like, somehow or other",1,2,9
動力,どうりょく,"power, motive power, dynamic force",1,2,9
登録,とうろく,"registration, register, record",1,2,9
討論,とうろん,discussion; debate,1,2,9
遠ざかる,とおざかる,to go far off,1,2,9
遠回り,とおまわり,"detour, roundabout way",1,2,9
トーン,トーン,tone,1,2,9
とかく,とかく,"anyhow, anyway, in any case",1,2,9
とがめる,とがめる,"to blame, to rebuke",1,2,9
時折,ときおり,sometimes,1,2,9
とぎれる,とぎれる,"to pause, to be interrupted",1,2,9
研ぐ,とぐ,"to sharpen, to grind, to polish",1,2,9
特技,とくぎ,special talent; skill,1,2,9
独裁,どくさい,"dictatorship, despotism",1,2,9
特産,とくさん,"specialty, special product",1,2,9
独自,どくじ,"original, peculiar, characteristic",1,2,9
特集,とくしゅう,"feature (e.g., newspaper, special edition, report)",1,2,9
独占,どくせん,monopoly,1,2,9
独創,どくそう,originality,1,2,9
得点,とくてん,"score, points made",1,2,9
特派,とくは,"send specially, special envoy",1,2,9
特有,とくゆう,"characteristic (of, peculiar (to))",1,2,9
とげ (をさす),とげ (をさす),thorn,1,2,9
遂げる,とげる,"to accomplish, to achieve, to carry out",1,2,9
～どころか,～どころか,"rather, far from",1,2,9
年頃,としごろ,"age, marriageable age, adolescence",1,2,9
戸締り,とじまり,"closing up, locking the doors",1,2,9
途上,とじょう,"en/in route, half way",1,2,9
土台,どだい,"foundation, base, basis",1,2,9
途絶える,とだえる,"to stop, to cease, to come to an end",1,2,9
特許,とっきょ,"special permission, patent",1,2,9
特権,とっけん,"privilege, special right",1,2,9
とっさに,とっさに,at once,1,2,9
突如,とつじょ,"suddenly, all of a sudden",1,2,9
とって,とって,"handle, grip, knob",1,2,9
突破,とっぱ,"breaking through, breakthrough, penetration",1,2,9
土手,どて,"embankment, bank",1,2,9
届,とどけ,"report, notification, registration",1,2,9
滞る,とどこおる,"to stagnate, to be delayed",1,2,9
整える,ととのえる,"to put in order, to arrange, to adjust; to get ready, to prepare; to raise money",1,2,9
止める,とどめる,"to end, to stop, to cease, to resign",1,2,9
唱える,となえる,"to recite, to chant, to call upon",1,2,9
殿様,とのさま,feudal lord,1,2,9
土俵,どひょう,arena,1,2,9
扉,とびら,"door, opening",1,2,9
溝,どぶ,"ditch, drain, gap",1,2,9
徒歩,とほ,"walking, going on foot",1,2,9
土木,どぼく,public works,1,2,9
とぼける,とぼける,"to play dumb, to feign ignorance, to play innocent, to have a blank facial expression; to play the fool; to be in one's dotage",1,2,9
乏しい,とぼしい,"meager, scarce, hard up, poor",1,2,9
富,とみ,"wealth, fortune",1,2,9
富む,とむ,"to be rich, to become rich",1,2,9
共稼ぎ,ともかせぎ,"working together, (husband and wife) earning a living together",1,2,9
伴う,ともなう,"to accompany, to bring with",1,2,9
共働き,ともばたらき,dual income (husband and wife both working),1,2,9
ドライ,ドライ,dry,1,2,9
ドライクリーニング,ドライクリーニング,dry cleaning,1,2,9
ドライバー,ドライバー,"driver, screwdriver",1,2,9
ドライブイン,ドライブイン,drive in,1,2,9
トラブル,トラブル,trouble (sometimes used as a verb),1,2,9
トランジスター,トランジスター,transistor,1,2,9
とりあえず,とりあえず,"at once, first of all, for the time being",1,2,9
取扱,とりあつかい,"treatment, handling, management",1,2,9
取り扱う,とりあつかう,"to treat, to handle, to deal in",1,2,9
鳥居,とりい,Shinto shrine archway,1,2,9
取り替え,とりかえ,"swap, exchange",1,2,9
取り組む,とりくむ,"to tackle, to engage in a bout, to come to grips with",1,2,9
取締り,とりしまり,"control, crackdown, supervision",1,2,9
取り締まる,とりしまる,"to crack down, to control, to supervise",1,2,9
取り調べる,とりしらべる,"to investigate, to examine",1,2,9
取り立てる,とりたてる,"to collect, to extort",1,2,9
取り次ぐ,とりつぐ,"to act as an agent for, to announce (someone), to convey (a message)",1,2,9
取り付ける,とりつける,"to furnish, to install; to get someone's agreement",1,2,9
取り除く,とりのぞく,"to remove, to take away, to set apart",1,2,9
取引,とりひき,"transactions, dealings, business",1,2,9
取り巻く,とりまく,"to surround, to circle, to enclose",1,2,9
取り混ぜる,とりまぜる,"to mix, to put together",1,2,9
取り戻す,とりもどす,"to take back, to regain",1,2,9
取り寄せる,とりよせる,"to order, to send away for",1,2,9
ドリル,ドリル,drill,1,2,9
副,とりわけ,"especially, above all",1,2,9
とろける,とろける,melt; to be enchanted with,1,2,9
鈍感,どんかん,"thickheadedness, stolidity",1,2,9
とんだ,とんだ,"terrible, awful, serious, absolutely not",1,2,9
度忘れ,どわすれ,"lapse of memory, forget for a moment",1,2,9
問屋,とんや,wholesale store,1,2,9
内閣,ないかく,"cabinet, (government)",1,2,9
乃至,ないし,"from...to, between...and, or",1,2,9
内緒,ないしょ,"secrecy, privacy, secret",1,2,9
内心,ないしん,"innermost thoughts, real intention, inmost heart",1,2,9
内蔵,ないぞう,internal organ; built-in,1,2,9
ナイター,ナイター,"game under lights (e.g., baseball), night game",1,2,9
内部,ないぶ,"interior, inside, internal",1,2,9
内乱,ないらん,"civil war, domestic conflict",1,2,9
内陸,ないりく,inland,1,2,9
苗,なえ,rice seedling,1,2,9
なおさら,なおさら,"all the more, still less",1,2,9
流し,ながし,sink,1,2,9
長々,ながなが,"long, drawn-out, very long",1,2,9
中程,なかほど,"middle, midway",1,2,9
渚,なぎさ,"water's edge, beach, shore",1,2,9
嘆く,なげく,"to sigh, to lament, to grieve",1,2,9
投げ出す,なげだす,"to abandon, to throw out",1,2,9
仲人,なこうど,"go-between, matchmaker",1,2,9
和やか,なごやか,"mild, calm, harmonious",1,2,9
名残,なごり,"remains, traces, memory",1,2,9
情け,なさけ,"sympathy, compassion",1,2,9
情無い,なさけない,"miserable, pitiable, shameful",1,2,9
情深い,なさけぶかい,"tender-hearted, compassionate",1,2,9
詰る,なじる,"to rebuke, to scold, to tell off",1,2,9
名高い,なだかい,"famous, celebrated, well-known",1,2,9
雪崩,なだれ,avalanche,1,2,9
懐く,なつく,to become emotionally attached,1,2,9
名付ける,なづける,to name,1,2,9
何気ない,なにげない,"casual, unconcerned",1,2,9
なにとぞ,なにとぞ,"please, kindly, by all means",1,2,9
なにより,なにより,"most, best",1,2,9
ナプキン,ナプキン,napkin,1,2,9
名札,なふだ,"name plate, name tag",1,2,9
生臭い,なまぐさい,"smelling of fish or blood, fish or meat",1,2,9
生温い,なまぬるい,"lukewarm, halfhearted",1,2,9
生身,なまみ,"living flesh, flesh and blood, the quick",1,2,9
鉛,なまり,lead (the metal),1,2,9
滑らか,なめらか,"smoothness, glassiness",1,2,9
嘗める,なめる,to lick; to experience; to make fun of,1,2,9
悩ましい,なやましい,"seductive, melancholy, languid",1,2,9
悩ます,なやます,"to bother, to harass, to molest",1,2,9
悩み,なやみ,"trouble(s), worry, distress",1,2,9
並びに,ならびに,and,1,2,9
成り立つ,なりたつ,"to consist of; to be practical (logical, feasible, viable), to be concluded, to hold true",1,2,9
なるたけ,なるたけ,"as much as possible, if possible",1,2,9
慣れ,なれ,"practice, experience",1,2,9
馴々しい,なれなれしい,"familiar, make free with",1,2,9
～なんか,～なんか,in the least ~,1,2,9
ナンセンス,ナンセンス,nonsense,1,2,9
何だか,なんだか,"a little, somewhat, somehow",1,2,9
なんだかんだ,なんだかんだ,something or other,1,2,9
なんなり,なんなり,"anything, whatever",1,2,9
荷,に,"load, baggage, cargo",1,2,9
似通う,にかよう,to resemble closely,1,2,9
にきび,にきび,"pimple, acne",1,2,9
賑わう,にぎわう,"to prosper, to flourish, to be crowded with people",1,2,9
憎しみ,にくしみ,hatred,1,2,9
肉親,にくしん,"blood relationship, blood relative",1,2,9
肉体,にくたい,"the body, the flesh",1,2,9
逃げ出す,にげだす,"to run away, to escape from",1,2,9
西日,にしび,westering sun,1,2,9
滲む,にじむ,"to run, to blur, to spread",1,2,9
にせ物,にせもの,"imitation, counterfeit",1,2,9
日夜,にちや,"day and night, always",1,2,9
荷造り,にづくり,"packing, baling, crating",1,2,9
担う,になう,"to carry on shoulder, to bear (burden), to shoulder (gun)",1,2,9
鈍る,にぶる,"to become less capable, to grow dull, to become blunt, to weaken",1,2,9
にも関わらず,にもかかわらず,"in spite of, nevertheless",1,2,9
ニュアンス,ニュアンス,nuance,1,2,9
ニュー,ニュー,new,1,2,9
入手,にゅうしゅ,"obtaining, coming to hand",1,2,9
入賞,にゅうしょう,winning a prize or place (in a contest,1,2,9
入浴,にゅうよく,"bathe, bathing",1,2,9
尿,にょう,urine,1,2,9
認識,にんしき,"recognition, cognizance",1,2,9
妊娠,にんしん,"conception, pregnancy",1,2,9
任務,にんむ,"duty, mission, task",1,2,9
任命,にんめい,"appointment, nomination, ordination",1,2,9
抜かす,ぬかす,"to omit, to leave out",1,2,9
抜け出す,ぬけだす,"to slip out, to sneak away, to excel",1,2,9
主,ぬし,"owner, master, god",1,2,9
沼,ぬま,"swamp, bog, pond",1,2,9
音色,ねいろ,"tone color, timbre",1,2,9
値打ち,ねうち,"value, worth, price",1,2,9
ネガ,ネガ,(photographic) negative,1,2,9
寝かせる,ねかせる,"to put to bed, to lay down, to ferment",1,2,9
ねじまわし,ねじまわし,screwdriver,1,2,9
捩れる,ねじれる,"twist, strain",1,2,9
妬む,ねたむ,"to be jealous, to be envious",1,2,9
ねだる,ねだる,"to nag, to demand",1,2,9
熱意,ねつい,"zeal, enthusiasm",1,2,9
熱湯,ねっとう,boiling water,1,2,9
熱量,ねつりょう,calorific value,1,2,9
粘り,ねばり,"stickiness, viscosity",1,2,9
粘る,ねばる,"to be sticky, to be adhesive, to persist, to stick to",1,2,9
値引き,ねびき,"price reduction, discount",1,2,9
根回し,ねまわし,making necessary arrangements,1,2,9
眠たい,ねむたい,sleepy,1,2,9
練る,ねる,"to knead, to work over, to polish up",1,2,9
念,ねん,"sense, feeling, desire",1,2,9
年賀,ねんが,"New Year's greetings, New Year's card",1,2,9
念願,ねんがん,"one's heart's desire, earnest petition",1,2,9
年号,ねんごう,"name of an era, year number",1,2,9
燃焼,ねんしょう,"burning, combustion",1,2,9
年長,ねんちょう,seniority,1,2,9
燃料,ねんりょう,fuel,1,2,9
年輪,ねんりん,annual tree ring,1,2,9
ノイローゼ,ノイローゼ,neurosis (GER: Neurose),1,2,9
農耕,のうこう,"farming, agriculture",1,2,9
農場,のうじょう,farm,1,2,9
農地,のうち,agricultural land,1,2,9
納入,のうにゅう,"payment, supply",1,2,9
逃す,のがす,"to let loose, to set free, to let escape",1,2,9
逃れる,のがれる,to escape,1,2,9
軒並,のきなみ,row of houses; uniformly,1,2,9
望ましい,のぞましい,"desirable, hoped for",1,2,9
乗っ取る,のっとる,"to capture, to occupy, to take over",1,2,9
のどか,のどか,"tranquil, calm, quiet",1,2,9
罵る,ののしる,"to speak ill of, to abuse",1,2,9
延べ,のべ,"futures, credit (buying), stretching, total",1,2,9
飲み込む,のみこむ,"to gulp down, to swallow deeply, to understand",1,2,9
乗り込む,のりこむ,"to board, to get into (a car); to march into, to enter",1,2,9
刃,は,"blade, sword",1,2,9
～派,～は,"group, party, section (mil)",1,2,9
バー,バー,bar,1,2,9
把握,はあく,"grasp, catch, understanding",1,2,9
パート,パート,part-time job,1,2,9
廃棄,はいき,"disposal, abandon, discarding",1,2,9
配給,はいきゅう,"distribution (e.g., films, rice",1,2,9
ばい菌,ばいきん,"bacteria, germ(s)",1,2,9
配偶者,はいぐうしゃ,spouse,1,2,9
拝啓,はいけい,-- a formal greeting used at the beginning of a letter --,1,2,9
背景,はいけい,"background, scenery, setting",1,2,9
背後,はいご,"back, rear",1,2,9
廃止,はいし,"abolition, repeal",1,2,9
拝借,はいしゃく,(humble) (polite) borrowing,1,2,9
排除,はいじょ,"exclusion, removal, rejection",1,2,9
賠償,ばいしょう,"reparations, indemnity, compensation",1,2,9
排水,はいすい,drainage,1,2,9
敗戦,はいせん,"defeat, losing a war",1,2,9
配置,はいち,"arrangement (of resources), disposition",1,2,9
配布,はいふ,distribution,1,2,9
配分,はいぶん,"distribution, allotment",1,2,9
敗北,はいぼく,defeat (as a verb it means 'to be defeated'),1,2,9
倍率,ばいりつ,"diameter, magnification",1,2,9
配慮,はいりょ,"consideration, concern, forethought",1,2,9
配列,はいれつ,"arrangement, array (programming)",1,2,9
破壊,はかい,destruction,1,2,9
いたわる,いたわる,"to sympathize with, to console, to care for",1,2,9
一概に,いちがいに,"unconditionally, necessarily",1,2,9
著しい,いちじるしい,"remarkable, considerable",1,2,9
一同,いちどう,"all present, all concerned, all of us",1,2,9
一部分,いちぶぶん,"a part, a portion",1,2,9
一別,いちべつ,parting,1,2,9
一面,いちめん,"one side, the other hand",1,2,9
一目,いちもく,"a glance, a look, a glimpse",1,2,9
